baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000045854	109.855462443637	-0.100051508066394	0.245206259448106	-0.408029991940594	0.683251656044976	0.758240427857573
ENSMUSG00000028278	262.496898979857	0.775514194061602	0.171030135541135	4.5343716275959	5.77752276424968e-06	2.07513310304454e-05
ENSMUSG00000085037	42.6484425773787	-0.699365089769118	0.406156754177798	-1.72190929382641	0.0850859511436375	0.140132822371358
ENSMUSG00000028277	1188.86406215273	0.0280830260102161	0.0950691856003916	0.295395672455413	0.767691638772365	0.825268511680292
ENSMUSG00000040128	1645.13102617353	1.38954736602803	0.0902193828784814	15.4018717673967	1.5899944933878e-53	3.58846823507689e-52
ENSMUSG00000028274	255.109748911568	-0.128757210715817	0.170446645248074	-0.755410647879981	0.450002626326532	0.552472669368027
ENSMUSG00000044288	35.6665408618627	0.95711065590113	0.41499740633613	2.30630515103969	0.0210935875269864	0.0413867939710563
ENSMUSG00000062554	48.4224848358198	0.373448833658413	0.365793271106206	1.02092865877236	0.307288240002353	0.408041757636671
ENSMUSG00000028291	643.761155838788	0.303477890334626	0.117161729847374	2.59024760670541	0.00959069210248891	0.0205084508316178
ENSMUSG00000040044	622.712407253944	0.054112446565639	0.116490258049254	0.46452336420063	0.642272824092778	0.725474336512845
ENSMUSG00000028292	210.022626239875	-0.589773987830936	0.183141464361888	-3.22031927551666	0.00128047900339287	0.00329116404919875
ENSMUSG00000028293	500.68935222012	-0.114673482958755	0.128366143995194	-0.893331211717693	0.371679828187716	0.476407937918676
ENSMUSG00000028295	85.1521796422521	-0.57569844875189	0.280710218341507	-2.05086388430473	0.0402802041069916	0.0732611904617367
ENSMUSG00000039967	1318.87238589334	0.538372578028878	0.0920994374150852	5.84555772694326	5.04873810765626e-09	2.41972176415047e-08
ENSMUSG00000073910	16.3746071530533	-0.814163590652087	0.646460528997469	-1.25941732577965	0.207879634662876	0.296056353607617
ENSMUSG00000028300	377.03258264339	0.684946732486609	0.148588179475769	4.60969866447758	4.03253030596859e-06	1.47386396956889e-05
ENSMUSG00000028405	646.761409717074	-0.335067248149786	0.116242452747293	-2.88248604731535	0.0039455060915008	0.00914029813824997
ENSMUSG00000040296	2704.73912582811	1.84661587206746	0.10591909696331	17.4342108742403	4.53780213605631e-68	1.35967641020465e-66
ENSMUSG00000036822	798.237840803576	0.203017350466749	0.111823650815812	1.81551352496212	0.069445029403876	0.117841156929452
ENSMUSG00000071014	270.179252813464	-0.342281818230534	0.16287140154093	-2.10154646544573	0.0355930236153981	0.0657114348307778
ENSMUSG00000028411	267.471717986764	-0.0679124440183269	0.165506555908456	-0.410330839437503	0.681563272330409	0.757189547856872
ENSMUSG00000028410	1836.74118706528	0.0158490194460591	0.0848395039459546	0.186811788246139	0.851808203945671	0.892079422039083
ENSMUSG00000028409	816.43620420802	-0.118554065270857	0.107928781845929	-1.09844717269297	0.272009273399533	0.369476158257482
ENSMUSG00000028413	2936.00587746286	0.563524652873128	0.0770972150231022	7.30927378770125	2.68590007492245e-13	1.70636108958915e-12
ENSMUSG00000028416	1215.47136931987	-0.203715254273937	0.0986556357868851	-2.0649124872501	0.0389312813544869	0.0711138549708208
ENSMUSG00000028419	1208.61677813874	0.079006879538958	0.0961963454262025	0.821308535047919	0.411470547318344	0.516993570500634
ENSMUSG00000028423	1177.78047907683	0.474166509255201	0.0946439439114525	5.01000370080546	5.44289887749391e-07	2.16848913340988e-06
ENSMUSG00000028430	437.822874096948	-0.510137551086286	0.137841345235534	-3.70090374709124	0.000214832961450739	0.000631361616925373
ENSMUSG00000036241	1100.87172456628	0.038222385703031	0.102395144729036	0.37328318451209	0.708937690293937	0.780175232987805
ENSMUSG00000028433	1156.23202566078	-0.472648925563325	0.0994177044023572	-4.75417259334866	1.99260763388876e-06	7.49521379782281e-06
ENSMUSG00000028436	1067.09004017823	0.507812461598507	0.0989060950026352	5.1342888583861	2.83212837785484e-07	1.16273813301879e-06
ENSMUSG00000028437	962.210353551836	0.943014892198855	0.104083399277037	9.06018537777429	1.30229039773396e-19	1.1168347672659e-18
ENSMUSG00000028438	93.5626299638917	-1.00574869664608	0.274986232071223	-3.6574510988084	0.000254735839074394	0.000737488237150176
ENSMUSG00000028443	170.091216634549	-0.45897686529588	0.203204572205578	-2.25869359293522	0.0239024512973527	0.0462390750827241
ENSMUSG00000046312	342.415059624842	-1.52450619197427	0.157704590896813	-9.66684725729866	4.17027342761447e-22	3.91922552572204e-21
ENSMUSG00000028439	97.6386106124442	0.333729462715281	0.261904580357513	1.27424065000972	0.202578142906509	0.289819652267017
ENSMUSG00000028445	138.962258856485	-1.81566991086655	0.24188424419428	-7.50635874161448	6.07946721146155e-14	4.02723625278169e-13
ENSMUSG00000073889	174.762958481291	-0.191344184354844	0.197063342268099	-0.970978073103651	0.331559197669819	0.434387210545609
ENSMUSG00000036114	148.787029889122	-0.288585704701019	0.211923704877161	-1.36174339188858	0.173278882063082	0.255176065781189
ENSMUSG00000028447	398.803162507651	0.114671647134305	0.13952545524785	0.821869005412706	0.411151454841219	0.516791220045243
ENSMUSG00000036078	685.919692679635	0.70466083862918	0.112749042554714	6.24981660742023	4.10934917723228e-10	2.12964299139568e-09
ENSMUSG00000036073	43.7096214606724	-0.0833333169146085	0.375230234443217	-0.222085826954382	0.824247070828593	0.871539935548266
ENSMUSG00000091542	22.6009117836753	2.99912654955433	0.607786321093193	4.93450814121641	8.03529941559853e-07	3.15314102907973e-06
ENSMUSG00000036052	178.115056506636	-0.457469606059188	0.196999345331236	-2.3221884584946	0.0202227901765261	0.039901834424944
ENSMUSG00000028452	5160.38517632784	-0.331672053216004	0.0724341948806559	-4.57894304979124	4.67331406193444e-06	1.69793844734677e-05
ENSMUSG00000028453	99.9366771288087	-0.108279674896774	0.257567657475249	-0.420393134596798	0.674198282625841	0.751546740945145
ENSMUSG00000028454	104.259257623671	-0.00353485047989498	0.256703861745059	-0.0137701492134371	0.989013357752785	0.992333281419714
ENSMUSG00000028455	343.980524967495	-0.400041994944018	0.149478724185631	-2.67624705203681	0.00744517417906988	0.0163075262849868
ENSMUSG00000036002	900.250737307326	-0.0836577853611861	0.103112198735441	-0.811327722492175	0.417177493859781	0.522164251583251
ENSMUSG00000028456	28.4548504783633	-0.978757578593502	0.488391570705833	-2.00404273394601	0.0450654829292852	0.0806833445286181
ENSMUSG00000035969	1179.35620800168	1.16305678026358	0.0991684430486342	11.7280935800635	9.1496208229242e-32	1.19540088683301e-30
ENSMUSG00000028458	176.477514779622	-0.396050665440362	0.203254139263676	-1.94854907690995	0.0513492985255507	0.0903756503562579
ENSMUSG00000028461	195.354061171489	0.221678323699704	0.186266255844126	1.19011531474178	0.234001071734759	0.326541008211053
ENSMUSG00000051517	18.9720561661125	-1.13537685720748	0.603345092846502	-1.88180341676588	0.0598627117390053	0.10350134485913
ENSMUSG00000087142	44.2989795728985	0.70843559982692	0.371453839297632	1.90719687045495	0.0564950986104925	0.0983308384422078
ENSMUSG00000028463	2887.23954000481	1.2120719865119	0.0882742378830418	13.7307556041189	6.64370062646639e-43	1.18685934660854e-41
ENSMUSG00000028464	5478.88767270031	-1.47840255693378	0.0762927913332875	-19.3780110951155	1.18332683981964e-83	4.56027371760681e-82
ENSMUSG00000028465	5801.53156282418	-0.090661558921646	0.0707886808218229	-1.2807352513016	0.200286673469536	0.287413721705992
ENSMUSG00000028466	602.249420417288	0.094833980696906	0.119428112426923	0.79406748352432	0.427156146169107	0.531415324178494
ENSMUSG00000028467	122.894592927462	-0.501920812381288	0.238380870983431	-2.10554148204356	0.0352442003772193	0.0651459540909234
ENSMUSG00000028468	601.793915373915	-0.179963841015189	0.11949941592345	-1.50598092571826	0.132072070291388	0.203462378557004
ENSMUSG00000086043	38.019329620733	-0.227939991930612	0.406155935494985	-0.561213002224922	0.574652340247795	0.666007606368142
ENSMUSG00000028469	803.480633636569	-0.141942809529637	0.109646713446292	-1.29454686846738	0.195476591191814	0.281731815248228
ENSMUSG00000028470	86.1145150556935	-0.148089019424857	0.274447521032543	-0.539589568408954	0.589480112194111	0.679721375135381
ENSMUSG00000078716	77.7100082170164	-0.23884301210129	0.288993823516638	-0.826464071774668	0.408540890759067	0.514242873485247
ENSMUSG00000028476	131.883574815031	-0.236449613777153	0.226580444283846	-1.04355702242751	0.296690385741264	0.396633650840973
ENSMUSG00000028480	955.104054385521	0.658089485855287	0.102423407578298	6.42518640431102	1.31708021092104e-10	7.07620253609704e-10
ENSMUSG00000028478	1666.99814323235	0.0524050285816957	0.0865737429973956	0.605322431112539	0.54496478000184	0.639584694399784
ENSMUSG00000028479	318.171778748864	0.575687174646811	0.15071740262657	3.8196463355541	0.000133643154956794	0.000405389466469204
ENSMUSG00000035696	732.489334919133	0.167867269134784	0.114660711139029	1.46403478111382	0.143184445326098	0.217465036246293
ENSMUSG00000035683	43.3253816638946	-2.14774769955607	0.439198417720935	-4.89015354540905	1.00757351464914e-06	3.91496937920903e-06
ENSMUSG00000035649	537.63175243758	-0.0499698620873584	0.123306810789677	-0.405248191623345	0.685295084509358	0.759957583988977
ENSMUSG00000035637	341.928934850239	0.718973600904173	0.14893237021161	4.82751734819384	1.38245649243767e-06	5.29437634838239e-06
ENSMUSG00000049657	330.879263997894	0.96407738674462	0.153243717725527	6.29113807113036	3.15146864592424e-10	1.64555808503628e-09
ENSMUSG00000028318	90.1832909751974	-0.292620622397463	0.270629686732895	-1.08125840121255	0.279582186082482	0.377426711879358
ENSMUSG00000048232	417.123261248118	0.375799330962874	0.135070850662289	2.78223857420182	0.00539853389423049	0.012222248822057
ENSMUSG00000078713	293.976057249594	-0.878655791353097	0.169561453654113	-5.18193122562784	2.19600192483105e-07	9.08268767762556e-07
ENSMUSG00000035615	360.785151811997	-2.97307361945618	0.184230814819509	-16.1377651310336	1.38464873104984e-58	3.47722749979833e-57
ENSMUSG00000035601	106.064375570466	0.118770087727026	0.247512411965681	0.479855077908152	0.63133044565185	0.716265060446033
ENSMUSG00000028322	179.100370768623	0.0519056516824391	0.193287501798176	0.268541168981722	0.788282789909793	0.842305832273478
ENSMUSG00000035572	521.759455195942	0.113674287621623	0.126150565835847	0.901100101045455	0.367535099212779	0.47184152333708
ENSMUSG00000045973	830.778069815335	-0.34129854695211	0.106269804298763	-3.21162299304321	0.00131987459133489	0.00338390441774248
ENSMUSG00000044813	465.064702952479	0.323439151934966	0.12980966656891	2.49164149700105	0.0127154308448611	0.026362308408691
ENSMUSG00000035517	1002.1687709901	0.867474549086341	0.112807827905517	7.68984356132538	1.47315040206955e-14	1.00970124034465e-13
ENSMUSG00000028328	159.828500481132	-1.84208464666794	0.228312557590263	-8.06825811996643	7.13081691169363e-16	5.22032026599793e-15
ENSMUSG00000035495	290.350232919689	0.120537349548736	0.158021420379601	0.762791204250532	0.445587927559482	0.548385690616114
ENSMUSG00000028330	824.962113111686	-0.345192519165273	0.107550654221421	-3.20958084043455	0.00132928661195513	0.00340589743456202
ENSMUSG00000028329	155.264778134015	0.397462765317253	0.207237663959091	1.91790795999184	0.0551226827451663	0.096201719886359
ENSMUSG00000028331	51.2063411219472	0.631423940966918	0.347220825041525	1.81850826744451	0.0689864842661829	0.117127925281528
ENSMUSG00000028333	1744.27103731782	0.298379285720668	0.089778956131128	3.32348802635738	0.000888992390740304	0.0023653065020674
ENSMUSG00000028334	354.000352197957	-0.123408368834601	0.148534914084801	-0.830837447175183	0.406065464837151	0.511968340697457
ENSMUSG00000028337	38.0331829987708	1.60172473840893	0.418296220405496	3.82916378459318	0.000128579415787094	0.000391293950948805
ENSMUSG00000039813	231.910901300312	3.06054520091207	0.203906706884246	15.0095367027308	6.35903100878794e-51	1.35060528618191e-49
ENSMUSG00000066191	74.9078750382995	-0.161496234394567	0.292788872375178	-0.55157913989172	0.581236731602506	0.672430486716578
ENSMUSG00000094286	28.8838954856663	2.18694382658933	0.499110879338592	4.38167933643805	1.17768049990063e-05	4.07581884390913e-05
ENSMUSG00000028339	26.040960423235	-4.22499536762975	0.839286677348573	-5.0340312573257	4.80271309155675e-07	1.92343950774601e-06
ENSMUSG00000007613	981.741867169772	-0.125353168428023	0.102422432073394	-1.22388392747984	0.220996017591088	0.311496119325741
ENSMUSG00000039740	420.528271170847	-0.788011547318856	0.140901702253269	-5.59263326643431	2.23651367381595e-08	1.0157243484708e-07
ENSMUSG00000053317	466.046950013509	-0.702385764977186	0.133157571715672	-5.27484660411933	1.32867176815097e-07	5.60704976538916e-07
ENSMUSG00000028341	31.0716932815371	-0.376313543576315	0.462181946975312	-0.814210823332778	0.41552418610671	0.520626612896199
ENSMUSG00000061455	414.125280797016	-0.221934940965608	0.136170413894544	-1.62983231539183	0.103136941909009	0.165088852053453
ENSMUSG00000028343	937.906956296564	0.131562011241958	0.102942828671129	1.27801045434897	0.20124574013455	0.28851971751859
ENSMUSG00000028344	306.334698938794	-0.361226199355051	0.162742935551407	-2.21961216400049	0.0264451058504085	0.0505750268721529
ENSMUSG00000028345	413.365508729846	0.112453336651768	0.144366258225671	0.778944734274285	0.43601227078038	0.53945788777522
ENSMUSG00000039693	144.532989545649	-0.0670391492085781	0.215100824686364	-0.311663840928211	0.755296010849236	0.815735666956675
ENSMUSG00000028347	391.280428319922	-1.24219611976088	0.14567055660973	-8.52743442924358	1.49629090185268e-17	1.17696052645729e-16
ENSMUSG00000028348	1244.23714218937	-1.27012941889097	0.0994172777774773	-12.775741272396	2.24003346483857e-37	3.46611238782786e-36
ENSMUSG00000080850	67.3180023477227	-1.81445661625007	0.339320818067765	-5.34731887828854	8.92666664102762e-08	3.83308688457581e-07
ENSMUSG00000044018	383.053757749945	-0.366217677365071	0.145445849632221	-2.51789706128501	0.011805781885278	0.0246893953931881
ENSMUSG00000039634	124.57719167197	0.190969447517789	0.230077097030314	0.830023718061026	0.406525373858177	0.512390050049569
ENSMUSG00000039611	55.1433162703444	-0.787847826910214	0.346261896572261	-2.27529460997393	0.0228882625690004	0.0444878124953371
ENSMUSG00000028309	1074.65436209583	0.0731844091521412	0.101695926768327	0.719639532061717	0.471746965375449	0.57247819546361
ENSMUSG00000028312	258.140614651772	-1.52879873039369	0.183142272847456	-8.3476016029738	6.96630959919753e-17	5.32245162956145e-16
ENSMUSG00000015247	291.452913605506	0.54587529930582	0.157451996673641	3.46693157811954	0.000526435875328697	0.00145009477459051
ENSMUSG00000015243	259.658114747603	0.878647849057717	0.164824531876462	5.33080748996924	9.77770254400365e-08	4.1765683052201e-07
ENSMUSG00000028412	1927.79564685822	0.0312019075100608	0.084972953654077	0.367198104435478	0.713471253158224	0.78352602841826
ENSMUSG00000054752	249.058247906656	-0.407705777241779	0.169166052266364	-2.41009216553578	0.0159484910555088	0.0322842348670732
ENSMUSG00000028414	537.241629331673	-0.615885688364687	0.133822358870191	-4.60226298179439	4.17925037793667e-06	1.52385341807837e-05
ENSMUSG00000084403	42.8199625027171	0.152822507268128	0.379033026389079	0.403190478476289	0.686808103683589	0.761015670039999
ENSMUSG00000028420	936.185951241616	-0.0344176957352129	0.102182649346839	-0.33682524337756	0.736248642419454	0.801236756313863
ENSMUSG00000060206	297.377074611042	-0.348666851808905	0.157359900328593	-2.21572872809929	0.0267100861780818	0.0510499229744841
ENSMUSG00000028426	2800.11671401188	0.0722722738052993	0.078246236568087	0.923651755984591	0.355667657833932	0.459488419434412
ENSMUSG00000003032	1154.96488481595	3.17516181299567	0.114006259192991	27.8507674532213	1.05432945802075e-170	1.02546091333685e-168
ENSMUSG00000028431	591.35353437894	-0.379003811140005	0.124833627241477	-3.03607144577208	0.00239682562950917	0.00585704847250944
ENSMUSG00000038827	353.992433413945	0.146188739945308	0.14607984180145	1.00074547002869	0.316949878486321	0.417927777151911
ENSMUSG00000038816	183.915538595154	0.439985334226034	0.198654329552384	2.21482881957532	0.0267718162915429	0.0511439764073045
ENSMUSG00000055296	1102.03502542575	-0.307079803685658	0.0976042312944807	-3.14617306660785	0.00165422088192053	0.00417129154484281
ENSMUSG00000038764	348.750877837595	0.540971790576352	0.146647923727289	3.68891544337416	0.000225212046378523	0.000657546804326798
ENSMUSG00000090053	256.951872288663	-0.289314499803325	0.166164571805589	-1.74113228024214	0.0816603942131782	0.135144919795071
ENSMUSG00000038729	1642.15550934599	1.0532979588551	0.0927853679564143	11.3519834221047	7.2499191656988e-30	8.85820133356319e-29
ENSMUSG00000028367	2613.146455273	1.06267796326439	0.0904308363973519	11.7512787186331	6.95582141659235e-32	9.10722130986531e-31
ENSMUSG00000028369	792.252579922781	0.65511618657441	0.107523307966041	6.09278303436604	1.10964412179998e-09	5.60539518246443e-09
ENSMUSG00000057280	508.534932828117	-2.33389171697185	0.150084253635729	-15.5505435142881	1.57761288263726e-54	3.62732568043521e-53
ENSMUSG00000038668	522.85733781577	-1.08623505926304	0.129995243746819	-8.35596001788038	6.49026916011742e-17	4.96493436686885e-16
ENSMUSG00000050812	1809.19323891191	0.158310437720772	0.0846902907234296	1.86928674312574	0.0615829315077741	0.106019946831739
ENSMUSG00000028378	654.801901549775	0.859003037758295	0.12937561437951	6.63960547648878	3.14523863890635e-11	1.76730396697833e-10
ENSMUSG00000070972	271.593340568156	0.147588623165973	0.16657675893538	0.886009693724601	0.375612303613994	0.480694317125051
ENSMUSG00000028381	5535.08010472744	0.822708591730603	0.0707653422789837	11.6258688962059	3.044794920352e-31	3.92365528379745e-30
ENSMUSG00000038578	96.3656219360581	1.80583189397695	0.274107280542471	6.58804790008909	4.45646886968352e-11	2.47570380770497e-10
ENSMUSG00000028382	1850.49380294247	0.76859110406923	0.087662953955664	8.7675702150985	1.82563182681109e-18	1.48955512899933e-17
ENSMUSG00000028383	329.057028788756	-0.306313247976922	0.160417489631301	-1.90947538626208	0.056200793983363	0.0978602913137416
ENSMUSG00000045071	158.861363642527	0.2739656989684	0.20724223464984	1.32195881515801	0.186181865560412	0.270627299542503
ENSMUSG00000038544	179.17963884262	0.107646383941971	0.194889980330676	0.552344372754945	0.580712434808869	0.672003039646727
ENSMUSG00000028385	313.5299187974	0.363512412748094	0.15867446125117	2.29093207490197	0.0219673425302988	0.0429019574037947
ENSMUSG00000028389	89.6590835893875	0.307098647849743	0.26559950883189	1.1562470472945	0.247580120910517	0.341485017643037
ENSMUSG00000066152	334.195201975865	0.994110395886217	0.15356369780137	6.47360287697727	9.56932064996333e-11	5.19362376285654e-10
ENSMUSG00000066151	746.147534319029	0.260282362184583	0.11376858951575	2.28782270477695	0.0221478480562259	0.0431925330886455
ENSMUSG00000066150	983.281237324656	0.707610728612046	0.101251311700632	6.98865739837747	2.77529204390059e-12	1.67131223577404e-11
ENSMUSG00000066149	246.788122392337	-0.269879642619433	0.173774686572993	-1.55304347222098	0.120412749297657	0.188149718557031
ENSMUSG00000066148	315.13447473503	-0.0973110621459685	0.153262933721275	-0.634928875385743	0.525474803526682	0.621892198669193
ENSMUSG00000028391	26.7822573193635	-0.187423841521937	0.487069259981681	-0.384799158807488	0.70038622240366	0.773194591077998
ENSMUSG00000028392	16.1637768899498	-0.189644730931747	0.635641254498941	-0.298351829100895	0.765434650509624	0.823709311731247
ENSMUSG00000038422	92.6950373052468	-0.863652478902714	0.272252121236493	-3.17225252453588	0.00151261416514186	0.00383552381415549
ENSMUSG00000028393	262.39792524338	0.10481614491058	0.166228523079404	0.630554509953212	0.528331850628984	0.624730493000599
ENSMUSG00000028394	375.593378570954	-0.536705896428208	0.145257392531196	-3.69486115009908	0.000220006980636907	0.000644249832187645
ENSMUSG00000059810	316.154940114031	0.315118202287695	0.170811264588504	1.84483267568352	0.0650618825884895	0.111235124319467
ENSMUSG00000045672	496.560490111938	-1.19514738250473	0.132133249046425	-9.04501623270319	1.49642935255694e-19	1.27974471148537e-18
ENSMUSG00000039196	213.898186138686	0.281554473711174	0.18178369630671	1.54884337501934	0.121419375753127	0.189384555155222
ENSMUSG00000028359	56.5973687965113	-1.01480880216189	0.374861041051688	-2.70715996336884	0.0067861550105302	0.0149980756815235
ENSMUSG00000061540	115.223615584706	0.28127746036987	0.236444782042438	1.18961162069284	0.234199076313191	0.326780107049773
ENSMUSG00000039158	165.919686916377	0.455817453492234	0.199809730078185	2.28125754093093	0.0225332116090896	0.0438672769292125
ENSMUSG00000039137	346.058281296366	-2.39259975646739	0.17464320536241	-13.6999303895185	1.01621673177301e-42	1.8048892823012e-41
ENSMUSG00000039105	2778.92908390271	-1.1112817345326	0.0794182966458359	-13.9927671766663	1.72564665443104e-44	3.19936456127873e-43
ENSMUSG00000045917	228.304599996073	-0.455072137571225	0.176003972358915	-2.58557878820611	0.00972156515437054	0.020741257132105
ENSMUSG00000028364	1405.75438311076	-1.64076056655851	0.0973867022847592	-16.8478912219547	1.08722896592525e-63	3.00089886878693e-62
ENSMUSG00000028370	26.0226892762262	-0.760700217885253	0.501693380113735	-1.51626520906614	0.129452305125268	0.199878795427764
ENSMUSG00000051675	554.821183896649	0.402467916231776	0.132640635032854	3.03427314059593	0.00241116020178005	0.00588738160446593
ENSMUSG00000039005	1318.75642000249	0.964534185993771	0.0936623420437143	10.2979934619145	7.1946320437549e-25	7.45940911135501e-24
ENSMUSG00000039298	783.907093127442	-0.234101137264272	0.111189852961955	-2.10541817466359	0.035254923112264	0.0651461222468026
ENSMUSG00000039270	115.458761812132	-1.24085766196523	0.253191986095971	-4.90085678104711	9.54196003590714e-07	3.71936133079014e-06
ENSMUSG00000008305	232.398981614115	-0.122214382667834	0.172406193626018	-0.708874664520115	0.478402258570141	0.578415516848567
ENSMUSG00000028397	519.316606104707	0.110988465599093	0.124001508414409	0.895057382916448	0.370756413924214	0.475373493685001
ENSMUSG00000028398	121.222952729683	-0.386520455569015	0.234552775229158	-1.64790399598292	0.0993723732947668	0.15992231578823
ENSMUSG00000028399	313.381055450793	-2.94130786355629	0.202777009933271	-14.5051348006571	1.12416420686157e-47	2.24010282196561e-46
ENSMUSG00000085840	41.5361984450445	1.66175134099991	0.416061766769422	3.99400154910374	6.49674385225634e-05	0.000205464763637165
ENSMUSG00000048706	293.556775029653	-1.87132445112993	0.175328961313695	-10.6732192851003	1.35836923927034e-26	1.49298789482134e-25
ENSMUSG00000028402	1170.5279837289	-1.02474321805413	0.103140133849361	-9.93544588133659	2.9186723017594e-23	2.84553134909001e-22
ENSMUSG00000008575	814.191756955917	-1.23965129853604	0.115767813378907	-10.7080825175359	9.32736879015096e-27	1.03072050967809e-25
ENSMUSG00000028403	554.667818370655	-0.211555426944608	0.124895389152262	-1.69386098542595	0.0902917021436606	0.147418706337671
ENSMUSG00000059049	51.4676271767216	-3.33960923042129	0.48856002807884	-6.83561699378807	8.1652829173598e-12	4.79700585581229e-11
ENSMUSG00000038172	1974.82858687765	1.70366129477852	0.0874949083257271	19.4715478578034	1.91399710999055e-84	7.47007470794081e-83
ENSMUSG00000028483	170.837452767521	0.0558483470252629	0.199500221456562	0.279941278348019	0.779522557249127	0.834837799448401
ENSMUSG00000028484	1188.35435565186	-0.0560711054782621	0.097850747513181	-0.573026848575776	0.56662651530265	0.659575222742589
ENSMUSG00000052407	116.8119185707	0.463447938764958	0.235568023233254	1.96736353433701	0.0491413151951931	0.0870269967799265
ENSMUSG00000028487	201.565913828166	-1.97187635471112	0.210460008060725	-9.3693636756973	7.29711184385669e-21	6.53699602678829e-20
ENSMUSG00000086413	16.5391222531645	-1.22439329841667	0.640215284289608	-1.91247120845494	0.0558157821144696	0.0972728114068294
ENSMUSG00000038070	234.26763595414	-1.37545939321327	0.183434292995563	-7.49837650720274	6.46130852256494e-14	4.2686434471177e-13
ENSMUSG00000066113	100.364927918196	-0.377257245930193	0.254812826084016	-1.48052690960621	0.138732684800288	0.211806285315502
ENSMUSG00000070934	721.31972799755	-0.0482171391575871	0.112696578493113	-0.427849184086222	0.668760925699617	0.746621585537834
ENSMUSG00000038047	128.748948600867	-0.511488715625784	0.231893940079185	-2.20570108667404	0.0274049357884616	0.052223213821738
ENSMUSG00000028494	2670.73446802106	1.50839048361069	0.0823934552531133	18.3071638272348	7.25515819537547e-75	2.37732523220124e-73
ENSMUSG00000038024	964.84884683393	0.201909801084848	0.101322504164957	1.99274388990754	0.0462894987132788	0.0825852098895373
ENSMUSG00000028495	4998.7692095598	0.19349388685024	0.0818834662521322	2.36303976500508	0.0181257245967257	0.0361776473832041
ENSMUSG00000028496	544.635174052584	1.03646310844984	0.124350555076879	8.33500990654243	7.74917044538927e-17	5.90585098309985e-16
ENSMUSG00000038368	638.444859183974	-0.164223685027307	0.117186542595937	-1.40138689468428	0.16109840908354	0.24032392006315
ENSMUSG00000028497	238.546297901807	-0.178951166411167	0.175873262796322	-1.01750069092884	0.308915303751988	0.409669629637551
ENSMUSG00000078480	22.9405046148703	-0.738672873120182	0.528159256675601	-1.39857981050947	0.161939024138452	0.241430990366999
ENSMUSG00000070923	898.288547061657	-0.274632405853488	0.103589395033258	-2.65116333351802	0.00802150394499983	0.0174235254955642
ENSMUSG00000096987	17.4137881387893	-0.586444290923405	0.621485093379023	-0.943617630046281	0.345365079732682	0.448732935975829
ENSMUSG00000085569	26.5375413900273	-1.23611658149133	0.513172719390916	-2.40877298184999	0.0160062509539694	0.0323904566447977
ENSMUSG00000062937	945.751780987403	0.621645420553397	0.104542961009109	5.94631541476266	2.74245466206152e-09	1.34381374984262e-08
ENSMUSG00000100863	23.5849691898262	0.578184021535776	0.515726261886751	1.12110641684317	0.262242567605425	0.358521047077698
ENSMUSG00000054000	66.798152731155	-0.248248123416022	0.319270515027221	-0.777547915424812	0.43683557651853	0.540258350008536
ENSMUSG00000028578	100.670796428687	0.0587897783554873	0.253989832041179	0.231465086153354	0.816953506213167	0.865171553633111
ENSMUSG00000028577	958.21005966795	0.00909127876336797	0.104861305037701	0.086698127208119	0.930911465085183	0.950997665810924
ENSMUSG00000063314	38.5401348549646	-0.149956832957212	0.40209176963626	-0.372941811499563	0.709191752192613	0.780384746621215
ENSMUSG00000028576	397.18486008636	-0.36941043483331	0.140386390189954	-2.63138352894087	0.0085038009531071	0.0183844530202192
ENSMUSG00000006386	112.071062974279	4.97175380536335	0.399967494366794	12.4303946580318	1.78749680765471e-35	2.5923992163087e-34
ENSMUSG00000083179	23.554179992531	-0.367275841076969	0.514401228437582	-0.713987099510853	0.475235156598841	0.575494747442569
ENSMUSG00000062627	639.322339606619	0.677440675425924	0.116439766656324	5.81794944183815	5.95739134837819e-09	2.83195620536752e-08
ENSMUSG00000052684	2336.22681349782	1.43157119035173	0.0918255827898222	15.590112764418	8.49834105924352e-55	1.96504093737791e-53
ENSMUSG00000087366	35.3028991250259	1.25900349235388	0.42218424408344	2.9821186128989	0.00286261068241128	0.00684246029119373
ENSMUSG00000028573	101.900229823579	-1.18786945493584	0.264329312181036	-4.49389984460853	6.99305281764013e-06	2.48693738479918e-05
ENSMUSG00000052914	114.220654213378	-0.0231816558090565	0.23706712024815	-0.0977852001778699	0.922102859604282	0.9438999786544
ENSMUSG00000084159	83.8553963380806	-0.354069224107512	0.27673514521349	-1.27945159923349	0.200738073338923	0.287892930224518
ENSMUSG00000028565	13.5083160685453	-2.0495285299754	0.792357639465903	-2.58662052069935	0.00969222685940137	0.0206894687618819
ENSMUSG00000028563	214.285864108778	-0.178472735279824	0.181163922604545	-0.985145015155169	0.324552844603408	0.426438845353787
ENSMUSG00000061859	55.5699046621211	-1.03209855617558	0.354541953165167	-2.91107595860388	0.00360186442473815	0.00842061208034453
ENSMUSG00000028560	484.366267652591	0.0250817282881436	0.133347194939411	0.188093407585664	0.85080342885062	0.891466828023628
ENSMUSG00000028556	2108.46581526263	-0.115291038176615	0.0846694048511521	-1.36166113815605	0.173304850994738	0.255176065781189
ENSMUSG00000028550	286.638511508761	0.464642180606291	0.156887568520689	2.96162522618878	0.00306020022356641	0.00726515957764555
