C1	C2	IL8_1	IL8_2
ENSMUSG00000033196	57.0886607881393	64.0203662818035	15.5079756178795	16.3062872313653
ENSMUSG00000056328	1094.29948731791	1205.08924765748	211.942333444353	190.240017699262
ENSMUSG00000055775	81.7269249177572	59.3129864081415	29.723619934269	24.4594308470479
ENSMUSG00000033066	255.997573639445	248.549657329355	299.82086194567	298.948599241697
ENSMUSG00000020903	238.570508767277	263.613272925073	279.143561121831	229.646878508395
ENSMUSG00000020902	974.713766298546	968.778777999644	2503.24573098605	2466.325943744
ENSMUSG00000020901	18.628931415077	31.0687071661693	168.003069193695	142.680013274446
ENSMUSG00000020900	1093.097620775	1049.74571182663	361.852764417188	395.427465360608
ENSMUSG00000018736	945.868969268749	949.949258504996	1424.14909424193	1326.24469481771
ENSMUSG00000060938	863.541111079538	980.076489696433	974.417801323429	1195.79439696679
ENSMUSG00000018740	66.7035931314048	64.9618422565359	45.2315955521486	35.3302890012915
ENSMUSG00000020899	340.729164914473	307.862643737496	205.480676936903	183.44573135286
ENSMUSG00000020898	437.479421618583	432.137472402174	700.443565407558	618.280057522601
ENSMUSG00000020897	106.966122318829	116.743020866818	23.2619634268193	31.2537171934502
ENSMUSG00000045176	108.167988861738	88.498741624846	87.8785285013172	104.632009734594
ENSMUSG00000020895	72.7129258459458	96.9720253974376	47.8162581551285	50.2777189633763
ENSMUSG00000020894	1109.92375237572	993.257153342687	988.633445639818	1053.11438369234
ENSMUSG00000020893	522.211012893611	399.185813286539	754.721480070136	705.246922756549
ENSMUSG00000032782	300.466635727049	312.570023611158	227.450309062233	237.800022124077
ENSMUSG00000049299	340.729164914473	365.292678196173	268.804910709911	264.977167509686
ENSMUSG00000018470	50.4783948021442	52.7226545850146	45.2315955521486	46.201147155535
ENSMUSG00000043419	63.6989267741343	46.1323227618878	41.3546016476787	36.6891462705719
ENSMUSG00000018474	5110.9374737171	4928.62672772414	1590.85983213414	1736.6195901404
ENSMUSG00000044795	224.749043523832	208.066190415861	122.771473641546	153.55087142869
ENSMUSG00000059278	127.998786819723	161.933867653974	113.725154531116	112.785153350277
ENSMUSG00000018476	1204.27027599401	1140.12740540094	1533.99725486858	1459.41270720719
ENSMUSG00000041346	92.543723803931	98.8549773469025	109.848160626646	126.373726043081
ENSMUSG00000059552	929.042837668035	942.417450707137	896.877923234031	906.357798610054
ENSMUSG00000069835	55.8867942452311	37.6590389892962	31.015951235759	27.1771453856088
ENSMUSG00000018765	1269.17106931105	1190.96710803649	1166.97516524543	1159.10525069622
ENSMUSG00000018761	258.401306725262	264.554748899806	290.774542835241	290.795455626014
ENSMUSG00000018774	36.6569295586999	40.4834669134934	60.7395711700281	59.7897198483394
ENSMUSG00000059796	5722.68754405737	6332.36740605015	6001.58656411937	6071.37427914501
ENSMUSG00000005204	932.047504025305	909.465791591503	746.967492261196	808.520075221863
ENSMUSG00000018752	31.2485301156131	20.7124714441129	11.6309817134096	23.1005735777675
ENSMUSG00000097328	180.279981436229	165.699771552903	131.817792751976	168.498301390775
ENSMUSG00000005198	3403.08511624455	3307.40509923494	4272.4472827258	4135.00267042038
ENSMUSG00000018750	1266.16640295378	1260.63633016669	1474.55001500004	1569.48014601891
ENSMUSG00000041189	1199.46280982238	1264.40223406562	496.255219772144	471.523472440313
ENSMUSG00000042826	714.509659758922	722.112072619754	668.135282870309	735.141782680719
ENSMUSG00000051790	1582.85823701009	1537.43026673802	1461.62670198514	1468.92470809216
ENSMUSG00000070394	365.367429044091	445.318136048427	270.097242011401	263.618310240406
ENSMUSG00000019461	606.942604168638	634.55480696964	413.546016476787	451.140613401107
ENSMUSG00000046731	480.746617163278	527.226545850146	1456.45737677918	1265.09611770009
ENSMUSG00000018570	31.2485301156131	26.3613272925073	33.6006138387389	25.8182881163284
ENSMUSG00000047284	704.293794144202	669.389418034739	661.673626362859	705.246922756549
ENSMUSG00000023170	338.325431828657	318.218879459553	325.66748797547	297.589741972417
ENSMUSG00000078812	3761.84227930265	3778.14308660114	3729.66813610002	3942.04493818256
ENSMUSG00000018565	390.005693173709	413.307952907526	410.961353873807	388.633179014206
ENSMUSG00000018559	994.544564256531	864.274944804347	961.494488308529	955.27666030415
ENSMUSG00000018567	4724.53738017211	4900.38244848216	3857.60893494753	4476.07584500977
ENSMUSG00000018572	817.870182449027	830.381809713981	933.06319967575	1049.0378118845
ENSMUSG00000020888	605.139804354276	542.290161445865	696.566571503088	760.960070797047
ENSMUSG00000018574	795.034718133771	818.142622042459	674.596939377758	648.174917446771
ENSMUSG00000020886	430.869155632588	452.849943846287	644.873319443489	676.71092010166
ENSMUSG00000040950	93.1446570753851	79.083981877522	65.9088963759879	62.5074343869003
ENSMUSG00000040938	102.759589418651	101.6794052711	85.2938658983373	85.6080079646678
ENSMUSG00000044367	72.1119925744917	71.5521740796627	118.894479737076	154.90972869797
ENSMUSG00000000317	38.4597293730622	27.3028032672397	38.7699390446988	33.971431732011
ENSMUSG00000018921	495.76994894963	483.918651012456	396.745709557417	379.121178129243
ENSMUSG00000060216	145.425851691892	131.806636462537	121.479142340056	133.168012389483
ENSMUSG00000018923	94.3465236182933	105.445309170029	126.648467546016	131.809155120203
ENSMUSG00000018920	51.6802613450524	49.8982266608174	1104.94326277391	936.252658534224
ENSMUSG00000040829	7.81213252890327	12.2391876715213	121.479142340056	93.7611515803505
ENSMUSG00000018286	894.789641195151	958.422542277588	785.737431305895	818.032076106826
ENSMUSG00000020828	426.662622732409	380.356293791891	630.6576751271	710.682351833671
ENSMUSG00000020827	1244.53280518144	1166.48873269345	1378.91749868979	1331.68012389483
ENSMUSG00000014606	1055.23882467339	1063.86785144762	721.120866231397	765.036642604888
ENSMUSG00000040746	403.226225145699	405.776145109666	462.654605933405	512.289190518726
ENSMUSG00000018293	4006.42212078447	3575.72575203367	2127.17732225247	2337.23450316236
ENSMUSG00000060600	3494.42697350558	3973.97008934548	978.294795227899	970.224090266235
ENSMUSG00000018287	502.380214935625	524.402117925949	378.653071336558	399.50403716845
ENSMUSG00000040712	534.229678322693	450.966991896822	475.577918948305	476.958901517435
ENSMUSG00000057054	28.8447970297967	32.0101831409017	31.015951235759	16.3062872313653
ENSMUSG00000020821	3465.58217647578	3338.47380640111	3247.62856064427	3488.18661024289
ENSMUSG00000043602	58.2905273310474	66.8447942060007	47.8162581551285	62.5074343869003
ENSMUSG00000020817	1264.96453641087	1250.28009444463	1285.86964498251	1222.9715423524
ENSMUSG00000040667	826.283248249384	844.503949334967	744.382829658216	751.448069912084
ENSMUSG00000018449	118.984787747911	100.737929296367	139.571780560916	129.091440581642
ENSMUSG00000018446	1041.41735942995	967.837302024912	788.322093908875	788.137216182656
ENSMUSG00000040620	572.088474424301	503.689646481836	598.349392589851	462.01147155535
ENSMUSG00000018442	620.764069412083	619.491191373922	652.627307252429	675.352062832379
ENSMUSG00000040599	545.64741048032	517.811786102822	551.825465736212	523.16004867297
ENSMUSG00000020808	123.792253919544	115.801544892086	10.3386504119197	10.8708581542435
ENSMUSG00000020807	244.579841481818	237.251945632566	337.298469688879	316.613743742343
ENSMUSG00000020803	746.359123145989	796.488674623614	785.737431305895	832.979506068911
ENSMUSG00000020801	114.177321576279	107.328261119494	124.063804943036	85.6080079646678
ENSMUSG00000053574	24.638264129618	32.9516591156342	23.2619634268193	20.3828590392066
ENSMUSG00000040483	503.582081478534	601.603147854006	2914.20708485986	2685.10196409815
ENSMUSG00000045667	9.01399907181146	9.41475974732404	69.7858902804578	70.660578002583
ENSMUSG00000040463	2287.75296442575	2367.812076452	2100.03836492118	1981.21389861088
ENSMUSG00000020794	698.284461429661	639.262186843303	872.323628505722	818.032076106826
ENSMUSG00000020790	1965.0517976549	2034.52958139673	2942.63837349264	2773.42768660138
ENSMUSG00000057778	180.279981436229	179.821911173889	151.202762274325	141.321156005166
ENSMUSG00000055670	1198.86187655092	1147.6592131988	1415.1027751315	1377.88127105037
ENSMUSG00000020785	135.209986077172	171.348627401298	72.3705528834377	63.8662916561807
ENSMUSG00000020783	563.074475352489	591.24691213195	391.576384351457	410.374895322693
ENSMUSG00000050107	31.2485301156131	28.2442792419721	6.46165650744979	16.3062872313653
ENSMUSG00000005950	228.354643152557	229.720137834707	19.3849695223494	23.1005735777675
ENSMUSG00000047260	249.38730765345	296.564932040707	205.480676936903	228.288021239114
ENSMUSG00000040158	507.187681107258	533.816877673273	361.852764417188	370.96803451356
ENSMUSG00000005949	716.913392844738	691.984841428317	701.735896709048	620.997772061162
ENSMUSG00000005951	30.0466635727049	28.2442792419721	23.2619634268193	21.7417163084871
ENSMUSG00000020774	21.0326645008934	5.64885584839443	1.29233130148996	2.71771453856088
ENSMUSG00000038807	914.019505881682	1034.68209623091	712.074547120967	690.299492794464
ENSMUSG00000020741	1431.42305260366	1314.30046072644	840.015345968473	839.773792415313
ENSMUSG00000020745	3279.89379559646	3386.48908111246	3400.12365422008	3443.34432035664
ENSMUSG00000010554	379.188894287535	370.000058069835	293.359205438221	289.436598356734
ENSMUSG00000000282	676.04993038586	572.417392637302	710.782215819477	799.0080743369
ENSMUSG00000038351	710.303126858743	689.16041350412	1108.82025667838	1134.64581984917
ENSMUSG00000038335	712.706859944559	765.419967457445	472.993256345325	546.260622250737
ENSMUSG00000001323	266.814372525619	321.984783358482	284.312886327791	264.977167509686
ENSMUSG00000038290	1298.01586634085	1213.56253143007	828.384364255063	698.452636410147
ENSMUSG00000038268	74.5157256603081	79.083981877522	58.1549085670481	52.9954335019372
ENSMUSG00000078789	101.557722875742	102.620881245832	74.9552154864176	77.4548643489852
ENSMUSG00000000751	903.202706995508	906.641363667305	379.945402638048	453.858327939667
ENSMUSG00000018809	329.912366028299	335.165447004736	153.787424877305	164.421729582933
ENSMUSG00000000753	8333.14167525397	8286.87152959462	8139.10253678376	7582.42356258486
ENSMUSG00000045374	1170.01707952113	1172.13758854184	1276.82332587208	1300.42640670138
ENSMUSG00000085148	792.630985047954	840.738045436037	1094.60461236199	1084.36810088579
ENSMUSG00000038217	34.8541297443376	32.9516591156342	11.6309817134096	14.9474299620849
ENSMUSG00000020850	5216.70172949302	5157.40538958411	4382.29544335245	4417.64498243071
ENSMUSG00000038195	33.6522632014294	39.541990938761	32.308282537249	28.5360026548893
ENSMUSG00000038178	769.194587461245	703.282553125106	316.62116886504	316.613743742343
ENSMUSG00000017781	1652.56649649877	1664.52952332689	1416.39510643299	1478.43670897712
ENSMUSG00000081485	79.9241251033949	137.455492310931	82.7092032953574	104.632009734594
ENSMUSG00000006127	580.501540224658	579.949200435161	647.457982046469	690.299492794464
ENSMUSG00000017774	4802.65870546115	4738.44858082819	4461.12765274334	4303.50097181116
ENSMUSG00000017776	2187.39710809291	2265.19119520617	2416.65953378622	2384.79450758717
ENSMUSG00000020849	6631.89958376742	6612.92724652041	5652.65711271708	5643.33423932167
ENSMUSG00000020848	28.2438637583426	34.834611065099	19.3849695223494	14.9474299620849
ENSMUSG00000020846	283.03957085488	254.198513177749	81.4168719938674	47.5600044248154
ENSMUSG00000017288	667.035931314048	670.330894009472	551.825465736212	548.978336789298
ENSMUSG00000017286	734.941390988361	708.9314089735	558.287122243662	577.514339444188
ENSMUSG00000069808	166.458516192785	175.114531300227	275.266567217361	266.336024778967
ENSMUSG00000038046	121.388520833728	131.806636462537	76.2475467879076	69.3017207333025
ENSMUSG00000020844	2242.08203579524	2045.82729309351	1200.57577908417	1392.82870101245
ENSMUSG00000020843	334.719832199932	335.165447004736	246.835278584582	237.800022124077
ENSMUSG00000017631	3523.87270380683	3490.05143833302	7008.31264798005	7105.46466106743
ENSMUSG00000010392	653.214466070604	674.096797908402	911.093567550421	828.902934261069
ENSMUSG00000020841	1941.01446679673	1940.38198392349	4405.55740677927	4546.73642301236
ENSMUSG00000020840	560.670742266673	595.954292005612	902.047248439991	953.91780303487
ENSMUSG00000037958	374.381428115903	424.605664604314	695.274240201598	616.92120025332
ENSMUSG00000037926	579.900606953204	528.168021824879	451.023624219996	448.422898862546
ENSMUSG00000083899	16.8261316007147	31.0687071661693	36.1852764417188	46.201147155535
ENSMUSG00000020836	923.634438224948	884.045940273728	364.437427020168	377.762320859963
ENSMUSG00000037907	739.748857159994	675.038273883134	762.475467879076	765.036642604888
ENSMUSG00000011877	932.648437296759	861.45051688015	914.970561454891	853.362365108117
ENSMUSG00000044328	195.904246494036	187.353718971748	153.787424877305	165.780586852214
ENSMUSG00000017291	2989.04209221268	2879.03353073169	2317.1500235715	2403.8185093571
ENSMUSG00000037857	1799.79514800502	1959.21150341813	2038.00646244966	2049.15676207491
ENSMUSG00000000631	1959.64339821181	1912.13770468151	1284.57731368102	1198.51211150535
ENSMUSG00000037791	632.782734841164	611.01790760133	593.180067383891	600.614913021955
ENSMUSG00000020834	41.4643957303327	50.8397026355498	31.015951235759	20.3828590392066
ENSMUSG00000061981	883.972842308977	933.944166934545	1473.25768369855	1545.02071517186
ENSMUSG00000020832	217.537844266383	191.119622870678	171.880063098164	157.627443236531
ENSMUSG00000037750	247.584507839088	236.310469657833	228.742640363723	235.082307585516
ENSMUSG00000017386	961.493234326556	859.567564930685	700.443565407558	599.256055752675
ENSMUSG00000017405	199.50984612276	210.890618340059	280.435892423321	231.005735777675
ENSMUSG00000019437	218.138777537837	229.720137834707	143.448774465385	165.780586852214
ENSMUSG00000058546	1746.31208684561	2123.02832302157	2034.12946854519	2098.075623769
ENSMUSG00000002059	1121.9424178048	1110.94165018424	1182.48314086331	1318.09155120203
ENSMUSG00000002052	2397.12281983039	2315.08942186698	2420.53652769069	2401.10079481854
ENSMUSG00000002064	765.58898783252	859.567564930685	984.756451735348	960.712089381272
ENSMUSG00000010277	3116.43994576095	3175.5984627724	6583.13564978985	6411.08859646512
ENSMUSG00000002055	131.604386448447	176.05600727496	58.1549085670481	62.5074343869003
ENSMUSG00000017390	111.172655219008	124.274828664677	288.189880232261	275.84802566393
ENSMUSG00000041958	868.348577251171	798.371626573079	823.215039049104	777.266358028412
ENSMUSG00000002058	198.307979579852	194.885526769608	120.186811038566	137.244584197325
ENSMUSG00000020829	114.778254847733	114.860068917353	85.2938658983373	57.0720053097785
ENSMUSG00000051232	249.38730765345	273.028032672397	253.296935092032	228.288021239114
ENSMUSG00000001100	997.549230613802	980.076489696433	748.259823562686	804.443503414021
ENSMUSG00000017615	1209.6786754371	1256.87042626776	1090.72761845753	1165.89953704262
ENSMUSG00000001105	577.496873867388	533.816877673273	430.346323396156	376.403463590682
ENSMUSG00000037278	447.094353961848	432.137472402174	376.068408733578	428.040039823339
ENSMUSG00000017376	198.307979579852	162.875343628706	191.265032620514	153.55087142869
ENSMUSG00000049489	151.435184406433	160.992391679241	108.555829325157	122.29715423524
ENSMUSG00000072640	69.1073262172212	87.5572656501136	82.7092032953574	62.5074343869003
ENSMUSG00000020826	533.628745051238	631.730379045443	63210.5086184769	59685.0878386048
ENSMUSG00000001123	762.58432147525	820.025573991924	1725.26228748909	1599.37500594308
ENSMUSG00000018334	223.547176980924	217.480950163185	302.40552454865	290.795455626014
ENSMUSG00000017677	1122.54335107625	1167.43020866818	4421.06538239715	3493.62203932001
ENSMUSG00000020716	1089.49202114628	1134.47854955255	1123.03590099477	1163.18182250406
ENSMUSG00000078771	295.659169555416	335.165447004736	403.207366064867	375.044606321402
ENSMUSG00000035575	896.592441009513	903.816935743108	555.702459640682	532.672049557933
ENSMUSG00000017548	781.213252890327	832.264761663445	1406.05645602108	1413.21156005166
ENSMUSG00000017561	293.856369741054	280.559840470257	223.573315157763	251.388594816882
ENSMUSG00000017550	121.989454105182	113.918592942621	69.7858902804578	58.430862579059
ENSMUSG00000046909	121.388520833728	130.865160487804	112.432823229626	103.273152465314
ENSMUSG00000020707	162.85291656406	154.402059856114	339.883132291859	274.489168394649
ENSMUSG00000017686	849.11871256464	946.183354606066	922.72454926383	924.0229431107
ENSMUSG00000057181	652.012599527696	683.511557655726	555.702459640682	543.542907712177
ENSMUSG00000017421	1859.88847515043	1806.69239551148	1853.2030863366	1833.09845625932
ENSMUSG00000017428	1075.67055590283	1144.8347852746	1365.99418567489	1315.37383666347
ENSMUSG00000048895	189.293980508041	167.582723502368	19.3849695223494	23.1005735777675
ENSMUSG00000035441	658.021932242237	640.203662818035	519.517183198963	483.753187863837
ENSMUSG00000035413	445.89248741894	415.19090485699	255.881597695012	281.283454741051
ENSMUSG00000084996	4.80746617163278	8.47328377259164	86.5861971998272	86.9668652339483
ENSMUSG00000035385	1494.52104610634	1541.19617063695	19814.023514444	17593.1250653739
ENSMUSG00000035373	1293.80933344067	1451.75595303737	10301.1728041765	9304.09572276318
ENSMUSG00000020676	34.8541297443376	32.0101831409017	143.448774465385	108.708581542435
ENSMUSG00000009185	624.369669040807	696.692221301979	4499.89759178804	4151.30895765175
ENSMUSG00000046010	252.391974010721	247.608181354622	285.605217629281	248.670880278321
ENSMUSG00000020697	642.39766718443	605.369051752936	487.208900661714	489.188616940959
ENSMUSG00000020696	146.026784963346	131.806636462537	616.44203081071	515.006905057287
ENSMUSG00000018841	170.06411582151	184.529291047551	231.327302966703	226.929163969834
ENSMUSG00000020692	135.209986077172	150.636155957185	147.325768369855	145.397727813007
ENSMUSG00000018845	222.94624370947	264.554748899806	74.9552154864176	72.0194352718634
ENSMUSG00000054404	42.6662622732409	48.0152747113526	317.91350016653	232.364593046955
ENSMUSG00000069793	116.581054662095	141.221396209861	1306.54694580635	1068.06181365443
ENSMUSG00000035208	20.4317312294393	28.2442792419721	364.437427020168	267.694882048247
ENSMUSG00000072621	8.41306580035736	8.47328377259164	91.7555224057871	74.7371498104243
ENSMUSG00000072620	35.4550630157917	57.4300344586767	1395.71780560916	955.27666030415
ENSMUSG00000093483	78.7222585604868	91.3231695490432	46.5239268536385	57.0720053097785
ENSMUSG00000018733	204.918245565847	210.890618340059	191.265032620514	180.728016814299
ENSMUSG00000035152	2899.50303476602	2829.13530407088	2761.71199128404	2736.73854033081
ENSMUSG00000035085	25.8401306725262	14.1221396209861	34.8929451402289	16.3062872313653
ENSMUSG00000020682	180.880914707683	168.5241994771	226.157977760743	209.264019469188
ENSMUSG00000020680	1002.35669678543	1023.38438453412	1829.94112290978	1793.69159545018
ENSMUSG00000018925	0	1.88295194946481	189.972701319024	100.555437926753
ENSMUSG00000035042	74.5157256603081	76.2595539533248	11438.4243494876	9661.47518458394
ENSMUSG00000019122	25.8401306725262	33.8931350903666	144.741105766875	118.220582427398
ENSMUSG00000069792	39.6615959159704	48.0152747113526	4820.39575455755	4382.31469342942
ENSMUSG00000000983	1.20186654290819	4.70737987366202	67.2012276774778	63.8662916561807
ENSMUSG00000051748	24.638264129618	42.3664188629582	744.382829658216	710.682351833671
ENSMUSG00000000976	561.271675538127	603.486099803471	947.27884399214	909.075513148615
ENSMUSG00000020677	538.436211222871	599.720195904542	674.596939377758	668.557776485977
ENSMUSG00000034940	757.776855303617	729.643880417613	660.381295061369	620.997772061162
ENSMUSG00000018648	54.6849277023229	58.3715104334091	19.3849695223494	21.7417163084871
ENSMUSG00000018651	233.763042595644	257.022941101946	204.188345635413	198.393161314944
ENSMUSG00000020532	1161.00308044932	1178.72792036497	1169.55982784841	1169.97610885046
ENSMUSG00000018697	349.743163986285	324.809211282679	241.665953378622	218.776020354151
ENSMUSG00000018405	128.599720091177	136.514016336199	127.940798847506	139.962298735885
ENSMUSG00000034449	61.896126959772	64.9618422565359	52.9855833610883	62.5074343869003
ENSMUSG00000020530	1177.82921205003	1316.1834126759	1601.19848254606	1578.99214690387
ENSMUSG00000045140	82.9287914606654	103.562357220564	73.6628841849276	50.2777189633763
ENSMUSG00000020527	156.843583849519	177.938959224424	211.942333444353	182.086874083579
ENSMUSG00000020526	75.7175922032163	82.8498857764516	77.5398780893975	91.0434370417896
ENSMUSG00000000804	863.541111079538	917.939075364094	1310.42393971082	1240.63668685304
ENSMUSG00000018481	916.423238967498	908.52431561677	983.464120433859	876.462938685885
ENSMUSG00000020525	171.866915635872	153.460583881382	504.009207581084	395.427465360608
ENSMUSG00000059439	379.78982755899	352.112014549919	271.389573312891	307.10174285738
ENSMUSG00000034329	69.1073262172212	77.2010299280572	62.031902471518	51.6365762326568
ENSMUSG00000085208	621.965935954991	606.310527727668	810.291726034204	822.108647914667
ENSMUSG00000018068	343.13289800029	369.058582095103	281.728223724811	259.541738432564
ENSMUSG00000034297	1498.72757900652	1486.59056410247	2371.42793823407	2411.97165297278
ENSMUSG00000020521	816.668315906118	772.951775255304	1740.77026310697	1895.60589064622
ENSMUSG00000020516	882.770975766069	857.68461298122	837.430683365493	816.673218837545
ENSMUSG00000020513	134.008119534264	145.928776083523	93.047853707277	96.4788661189113
ENSMUSG00000018171	3166.91834056309	3317.76133495699	2830.20555026301	2947.36141706928
ENSMUSG00000072582	203.716379022939	209.007666390594	193.849695223494	217.417163084871
ENSMUSG00000047126	6835.0150295189	6350.25544957007	6634.82890184945	6731.77891201531
ENSMUSG00000018425	495.76994894963	417.073856806455	606.103380398791	561.208052212822
ENSMUSG00000018427	210.927578280388	223.12980601158	232.619634268193	303.025171049538
ENSMUSG00000061666	183.2846477935	164.758295578171	276.558898518851	278.56574020249
ENSMUSG00000020495	414.643957303327	445.318136048427	500.132213676614	516.365762326568
ENSMUSG00000020493	113.576388304824	106.386785144762	51.6932520595984	35.3302890012915
ENSMUSG00000020492	191.697713593857	189.236670921213	125.356136244526	92.40229431107
ENSMUSG00000018548	579.29967368175	611.959383576063	538.902152721313	525.877763211531
ENSMUSG00000007646	78.7222585604868	74.3766020038599	42.6469329491686	39.4068608091328
ENSMUSG00000018401	587.712739482107	596.895767980344	469.116262440855	490.547474210239
ENSMUSG00000020485	443.488754333124	440.610756174765	430.346323396156	486.470902402398
ENSMUSG00000034156	22.2345310438016	21.6539474188453	6.46165650744979	14.9474299620849
ENSMUSG00000034121	144.223985148983	140.279920235128	125.356136244526	119.579439696679
ENSMUSG00000020483	1850.27354280717	1797.27763576416	1319.47025882125	1407.77613097454
ENSMUSG00000018379	2756.48091615994	2590.00040648884	1884.21903757236	2114.38191100037
ENSMUSG00000018377	1720.47195617308	1653.2318116301	1417.68743773448	1330.32126662555
ENSMUSG00000018378	938.056836739846	858.626088955953	538.902152721313	582.949768521309
ENSMUSG00000023723	485.554083334911	505.572598431301	368.314420924638	362.814890897878
ENSMUSG00000069769	2018.53485881431	1894.2496611616	1612.82946425947	1578.99214690387
ENSMUSG00000087574	188.693047236587	169.465675451833	324.37515667398	334.278888242989
ENSMUSG00000018428	600.933271454097	606.310527727668	726.290191437357	667.198919216697
ENSMUSG00000000278	3810.51787429043	3976.79451726968	7287.45620910188	7332.39382503726
ENSMUSG00000033983	28.2438637583426	34.834611065099	28.4312886327791	31.2537171934502
ENSMUSG00000000275	1068.45935664539	1194.73301193542	2698.38775751103	2452.7373710512
ENSMUSG00000000276	123.19132064809	131.806636462537	152.495093575815	150.833156890129
ENSMUSG00000069763	23.4363975867098	24.4783753430425	0	0
ENSMUSG00000003948	790.828185233592	673.155321933669	1331.10124053466	1407.77613097454
ENSMUSG00000020546	362.963695958275	375.648913918229	219.696321253293	228.288021239114
ENSMUSG00000020544	40.8634624588786	49.8982266608174	46.5239268536385	69.3017207333025
ENSMUSG00000020541	84.7315912750277	98.8549773469025	129.233130148996	130.450297850922
ENSMUSG00000054079	487.957816420727	505.572598431301	453.608286822976	441.628612516143
ENSMUSG00000059474	514.398880364707	508.397026355498	675.889270679248	614.203485714759
ENSMUSG00000020857	50.4783948021442	55.5470825092119	54.2779146625783	54.3542907712177
ENSMUSG00000037601	317.292767327763	362.468250271976	197.726689127964	197.034304045664
ENSMUSG00000020859	3716.17135067214	3545.59852084223	4156.13746559171	4022.21751707011
ENSMUSG00000086003	16.8261316007147	16.9465675451833	36.1852764417188	51.6365762326568
ENSMUSG00000037573	857.531778364997	803.079006446741	2010.86750511838	1808.63902541227
ENSMUSG00000020863	1602.68903496808	1626.87048433759	1250.97669984228	1275.96697585433
ENSMUSG00000020864	1181.43481167876	1152.36659307246	855.523321586353	834.338363338191
ENSMUSG00000039096	260.204106539624	225.012757961045	226.157977760743	226.929163969834
ENSMUSG00000076435	219.9415773522	208.066190415861	170.587731796675	149.474299620849
ENSMUSG00000020869	1636.94223144096	1786.9214000421	1449.99572027173	1436.31213362943
ENSMUSG00000039055	20.4317312294393	30.1272311914369	6.46165650744979	2.71771453856088
ENSMUSG00000024414	250.589174196359	273.028032672397	294.651536739711	319.331458280904
ENSMUSG00000020868	347.940364171922	302.213787889102	387.699390446988	403.580608976291
ENSMUSG00000001506	6172.18563110503	6533.84326464289	2513.58438139797	2213.57849165784
ENSMUSG00000001508	387.001026816439	408.600573033863	91.7555224057871	96.4788661189113
ENSMUSG00000038976	1653.16742977022	1463.05366473416	896.877923234031	1001.47780745969
ENSMUSG00000047181	563.675408623943	573.358868612034	370.899083527618	436.193183439022
ENSMUSG00000038967	397.817825702612	362.468250271976	224.865646459253	260.900595701845
ENSMUSG00000001507	2685.57079012836	2476.08181354622	965.371482212999	1030.01381011457
ENSMUSG00000001510	43.267195544695	33.8931350903666	99.5095102147268	120.938296965959
ENSMUSG00000038909	1006.56322968561	1006.43781698894	1080.38896804561	1030.01381011457
ENSMUSG00000038893	278.232104683247	291.857552167045	99.5095102147268	114.144010619557
ENSMUSG00000020873	511.394214007437	515.928834153358	550.533134434722	599.256055752675
ENSMUSG00000057522	1588.86756972463	1688.0664226952	2716.48039573189	2727.22653944585
ENSMUSG00000038845	548.051143566137	559.236728991048	414.838347778277	410.374895322693
ENSMUSG00000075595	1031.20149381523	1034.68209623091	1150.17485832606	1209.38296965959
ENSMUSG00000050860	81.7269249177572	61.1959383576063	165.418406590715	191.598874968542
ENSMUSG00000018381	18.628931415077	28.2442792419721	55.5702459640682	69.3017207333025
ENSMUSG00000006058	448.296220504757	537.582781572203	462.654605933405	466.088043363191
ENSMUSG00000014349	1734.89435468798	1701.24708634145	2520.04603790542	2524.75680632306
ENSMUSG00000006057	709.702193587289	802.137530472009	528.563502309393	529.954335019372
ENSMUSG00000020876	221.744377166562	269.262128773468	220.988652554783	206.546304930627
ENSMUSG00000018666	538.436211222871	546.997541319527	420.007672984237	436.193183439022
ENSMUSG00000038615	9096.92786327213	9195.39584521139	10575.1470400923	10297.4203866072
ENSMUSG00000018672	1141.17228249133	1098.70246251272	637.11933163455	693.017207333025
ENSMUSG00000018669	639.39300082716	674.096797908402	585.426079574951	525.877763211531
ENSMUSG00000018659	63.0979935026802	56.4885584839443	78.8322093908875	119.579439696679
ENSMUSG00000018678	161.651050021152	156.285011805579	148.618099671345	133.168012389483
ENSMUSG00000020877	91.9427905324769	86.6157896753812	59.4472398685381	55.7131480404981
ENSMUSG00000001445	498.173682035447	497.099314658709	509.178532787044	509.571475980166
ENSMUSG00000038534	100.956789604288	104.503833195297	140.864111862406	146.756585082288
ENSMUSG00000001440	3844.77107076332	3822.39245741356	3250.21322324725	3503.13404020498
ENSMUSG00000001441	2425.96761686019	2393.23192776977	3267.01353016662	3626.7900517095
ENSMUSG00000018882	471.732618091466	530.992449749076	639.70399423753	625.074343869003
ENSMUSG00000038485	686.866729272033	680.687129731528	505.301538882574	497.341760556642
ENSMUSG00000049807	1295.01119998358	1126.94674175469	1729.13928139356	1542.3030006333
ENSMUSG00000085586	27.0419972154344	32.0101831409017	32.308282537249	29.8948599241697
ENSMUSG00000038437	956.084834883469	924.529407187221	1254.85369374675	1478.43670897712
ENSMUSG00000078695	156.242650578065	171.348627401298	148.618099671345	194.316589507103
ENSMUSG00000018537	414.643957303327	370.941534044567	369.606752226128	409.016038053413
ENSMUSG00000069744	750.565656046168	847.328377259164	752.136817467156	837.056077876752
ENSMUSG00000018547	776.405786718694	733.409784316543	553.117797037702	620.997772061162
